0;0
0.2;3
0.4;3.206997085
0.6;3.790087464
0.8;3.117913832
1;6.357304827
1.2;0.890832523
1.4;2.712989958
1.6;3.522837707
1.8;1.903142209
2;10.40654357
2.2;10.81146744
2.4;2.712989958
2.6;7.977000324
2.8;8.98931001
3;3.522837707
3.2;4.737609329
3.4;7.167152575
3.6;3.320375769
3.8;3.725299644
4;6.15484289
4.2;1.700680272
4.4;5.749919015
4.6;9.394233884
4.8;2.105604146
5;3.117913832
5.2;14.45578231
5.4;4.940071267
5.6;3.522837707
5.8;29.03304179
6;8.98931001
6.2;16.27793975
6.4;8.584386135
6.6;7.57207645
6.8;44.62261095
7;17.69517331
7.2;54.34078393
7.4;77.01652089
7.6;35.71428571
7.8;18.90994493
8;4.332685455
8.2;3.725299644
8.4;12.228701
8.6;30.04535147
8.8;16.68286362
9;61.2244898
9.2;6.964690638
9.4;4.737609329
9.6;6.357304827
9.8;7.369614512
10;0.485908649
10.2;4.332685455
10.4;3.725299644
10.6;5.142533204
10.8;4.737609329
11;0.485908649
11.2;5.142533204
11.4;6.15484289
11.6;5.952380952
11.8;0.890832523
12;5.142533204
12.2;5.344995141
12.4;5.952380952
12.6;5.952380952
12.8;1.903142209
13;0.688370586
13.2;6.559766764
13.4;5.142533204
13.6;3.117913832
13.8;5.547457078
14;5.142533204
14.2;4.535147392
14.4;3.725299644
14.6;5.142533204
14.8;3.725299644
15;4.332685455
15.2;5.142533204
15.4;6.15484289
15.6;5.344995141
15.8;4.130223518
16;3.320375769
16.2;6.559766764
16.4;6.15484289
16.6;7.57207645
16.8;4.737609329
17;6.559766764
17.2;2.510528021
17.4;9.799157758
17.6;8.381924198
17.8;7.774538387
18;9.799157758
18.2;10.60900551
18.4;7.774538387
18.6;9.394233884
18.8;1.093294461
19;1.700680272
19.2;9.394233884
19.4;6.964690638
19.6;10.60900551
19.8;3.725299644
20;28.62811791
20.2;10.81146744
20.4;18.50502106
20.6;11.62131519
20.8;3.725299644
21;14.86070619
21.2;15.67055394
21.4;41.78814383
21.6;17.69517331
21.8;26.80596048
22;36.32167153
22.2;33.28474247
22.4;5.952380952
22.6;3.927761581
22.8;6.964690638
23;32.87981859
23.2;14.45578231
23.4;4.737609329
23.6;34.70197603
23.8;39.35860058
24;43.20537739
24.2;21.74441205
24.4;25.99611273
24.6;12.02623907
24.8;17.0877875
25;2.915451895
25.2;16.07547781
25.4;15.87301587
25.6;21.74441205
25.8;46.03984451
26;17.0877875
26.2;3.725299644
26.4;12.83608682
26.6;3.927761581
26.8;19.11240687
27;6.964690638
27.2;5.749919015
27.4;37.33398121
27.6;22.75672174
27.8;11.82377713
28;6.559766764
28.2;25.79365079
28.4;24.78134111
28.6;23.16164561
28.8;15.67055394
29;100.9070295
